timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1605825644415,61,HTTP Request,200,,Thread Group 1-3,text,true,,1663,1201,16,16,http://api.albert.health/profile/loadConnectedProfiles,61,0,0
1605825643473,1009,HTTP Request,200,,Thread Group 1-11,text,true,,479158,1139,16,16,http://api.albert.health/doctorAvailability/get/aNpx0AgMlmgoYz5SWJBrSmIenOA3,142,0,35
1605825644048,518,HTTP Request,200,,Thread Group 1-7,text,true,,221288,1140,16,16,http://api.albert.health/appointment/getByDoctor/aNpx0AgMlmgoYz5SWJBrSmIenOA3,264,0,0
1605825644478,129,HTTP Request,400,,Thread Group 1-3,text,false,,750,1189,16,16,http://api.albert.health/userSettings/save,129,0,0
1605825644373,283,HTTP Request,200,,Thread Group 1-1,text,true,,479490,1139,16,16,http://api.albert.health/doctorAvailability/get/aNpx0AgMlmgoYz5SWJBrSmIenOA3,83,0,0
1605825644566,105,HTTP Request,200,,Thread Group 1-7,text,true,,1663,1201,17,17,http://api.albert.health/profile/loadConnectedProfiles,105,0,0
1605825643672,1001,HTTP Request,200,,Thread Group 1-12,text,true,,479199,1139,17,17,http://api.albert.health/doctorAvailability/get/aNpx0AgMlmgoYz5SWJBrSmIenOA3,109,0,20
1605825644308,375,HTTP Request,200,,Thread Group 1-5,text,true,,479356,1139,17,17,http://api.albert.health/doctorAvailability/get/aNpx0AgMlmgoYz5SWJBrSmIenOA3,100,0,0
1605825644410,274,HTTP Request,200,,Thread Group 1-2,text,true,,479490,1139,17,17,http://api.albert.health/doctorAvailability/get/aNpx0AgMlmgoYz5SWJBrSmIenOA3,95,0,0
1605825644656,59,HTTP Request,200,,Thread Group 1-1,text,true,,25422,1112,17,17,http://api.albert.health/doctorInformation/getAll,54,0,0
1605825644684,55,HTTP Request,200,,Thread Group 1-2,text,true,,25415,1112,17,17,http://api.albert.health/doctorInformation/getAll,52,0,0
1605825644684,55,HTTP Request,200,,Thread Group 1-5,text,true,,25415,1112,17,17,http://api.albert.health/doctorInformation/getAll,52,0,0
1605825644671,69,HTTP Request,400,,Thread Group 1-7,text,false,,750,1189,17,17,http://api.albert.health/userSettings/save,69,0,0
1605825644229,568,HTTP Request,200,,Thread Group 1-8,text,true,,221272,1140,17,17,http://api.albert.health/appointment/getByDoctor/aNpx0AgMlmgoYz5SWJBrSmIenOA3,303,0,0
1605825644194,606,HTTP Request,200,,Thread Group 1-10,text,true,,479277,1139,17,17,http://api.albert.health/doctorAvailability/get/aNpx0AgMlmgoYz5SWJBrSmIenOA3,86,0,0
1605825644437,374,HTTP Request,200,,Thread Group 1-6,text,true,,479435,1139,17,17,http://api.albert.health/doctorAvailability/get/aNpx0AgMlmgoYz5SWJBrSmIenOA3,157,0,0
1605825644800,49,HTTP Request,200,,Thread Group 1-10,text,true,,25415,1112,17,17,http://api.albert.health/doctorInformation/getAll,48,0,0
1605825644812,46,HTTP Request,200,,Thread Group 1-6,text,true,,25415,1112,17,17,http://api.albert.health/doctorInformation/getAll,44,0,0
1605825644431,441,HTTP Request,200,,Thread Group 1-4,text,true,,221280,1140,18,18,http://api.albert.health/appointment/getByDoctor/aNpx0AgMlmgoYz5SWJBrSmIenOA3,290,0,0
1605825644798,74,HTTP Request,200,,Thread Group 1-8,text,true,,1663,1201,18,18,http://api.albert.health/profile/loadConnectedProfiles,74,0,0
1605825643873,1002,HTTP Request,200,,Thread Group 1-13,text,true,,479222,1139,18,18,http://api.albert.health/doctorAvailability/get/aNpx0AgMlmgoYz5SWJBrSmIenOA3,115,0,41
1605825644608,302,HTTP Request,200,,Thread Group 1-3,text,true,,479482,1139,18,18,http://api.albert.health/doctorAvailability/get/aNpx0AgMlmgoYz5SWJBrSmIenOA3,83,0,0
1605825644872,86,HTTP Request,200,,Thread Group 1-4,text,true,,1663,1201,18,18,http://api.albert.health/profile/loadConnectedProfiles,86,0,0
1605825644436,531,HTTP Request,200,,Thread Group 1-9,text,true,,221296,1140,18,18,http://api.albert.health/appointment/getByDoctor/aNpx0AgMlmgoYz5SWJBrSmIenOA3,305,0,0
1605825644873,104,HTTP Request,400,,Thread Group 1-8,text,false,,750,1189,18,18,http://api.albert.health/userSettings/save,104,0,0
1605825644483,563,HTTP Request,200,,Thread Group 1-11,text,true,,479222,1139,18,18,http://api.albert.health/doctorAvailability/get/aNpx0AgMlmgoYz5SWJBrSmIenOA3,130,0,0
1605825644959,149,HTTP Request,400,,Thread Group 1-4,text,false,,750,1189,19,19,http://api.albert.health/userSettings/save,149,0,0
1605825644968,153,HTTP Request,200,,Thread Group 1-9,text,true,,1663,1201,19,19,http://api.albert.health/profile/loadConnectedProfiles,152,0,0
1605825645047,109,HTTP Request,200,,Thread Group 1-11,text,true,,25408,1112,19,19,http://api.albert.health/doctorInformation/getAll,93,0,0
1605825645121,96,HTTP Request,400,,Thread Group 1-9,text,false,,750,1189,19,19,http://api.albert.health/userSettings/save,96,0,0
1605825644674,544,HTTP Request,200,,Thread Group 1-12,text,true,,479277,1139,19,19,http://api.albert.health/doctorAvailability/get/aNpx0AgMlmgoYz5SWJBrSmIenOA3,92,0,0
1605825644739,511,HTTP Request,200,,Thread Group 1-2,text,true,,221288,1140,19,19,http://api.albert.health/appointment/getByDoctor/aNpx0AgMlmgoYz5SWJBrSmIenOA3,386,0,0
1605825644716,535,HTTP Request,200,,Thread Group 1-1,text,true,,221280,1140,19,19,http://api.albert.health/appointment/getByDoctor/aNpx0AgMlmgoYz5SWJBrSmIenOA3,410,0,0
1605825644740,535,HTTP Request,200,,Thread Group 1-5,text,true,,221272,1140,20,20,http://api.albert.health/appointment/getByDoctor/aNpx0AgMlmgoYz5SWJBrSmIenOA3,315,0,0
1605825644072,1206,HTTP Request,200,,Thread Group 1-14,text,true,,479199,1139,20,20,http://api.albert.health/doctorAvailability/get/aNpx0AgMlmgoYz5SWJBrSmIenOA3,200,0,32
1605825645218,87,HTTP Request,200,,Thread Group 1-12,text,true,,25415,1112,20,20,http://api.albert.health/doctorInformation/getAll,78,0,0
1605825644741,568,HTTP Request,200,,Thread Group 1-7,text,true,,479348,1139,20,20,http://api.albert.health/doctorAvailability/get/aNpx0AgMlmgoYz5SWJBrSmIenOA3,118,0,0
1605825645251,70,HTTP Request,200,,Thread Group 1-1,text,true,,1663,1201,20,20,http://api.albert.health/profile/loadConnectedProfiles,70,0,0
1605825645251,105,HTTP Request,200,,Thread Group 1-2,text,true,,1663,1201,20,20,http://api.albert.health/profile/loadConnectedProfiles,105,0,0
1605825644911,454,HTTP Request,200,,Thread Group 1-3,text,true,,479474,1139,20,20,http://api.albert.health/doctorAvailability/get/aNpx0AgMlmgoYz5SWJBrSmIenOA3,208,0,0
1605825645276,89,HTTP Request,200,,Thread Group 1-5,text,true,,1663,1201,20,20,http://api.albert.health/profile/loadConnectedProfiles,89,0,0
1605825645322,73,HTTP Request,400,,Thread Group 1-1,text,false,,750,1189,20,20,http://api.albert.health/userSettings/save,73,0,0
1605825645366,51,HTTP Request,200,,Thread Group 1-3,text,true,,25415,1112,20,20,http://api.albert.health/doctorInformation/getAll,48,0,0
1605825644272,1170,HTTP Request,200,,Thread Group 1-15,text,true,,479214,1139,20,20,http://api.albert.health/doctorAvailability/get/aNpx0AgMlmgoYz5SWJBrSmIenOA3,122,0,31
1605825644859,603,HTTP Request,200,,Thread Group 1-6,text,true,,221280,1140,20,20,http://api.albert.health/appointment/getByDoctor/aNpx0AgMlmgoYz5SWJBrSmIenOA3,497,0,0
1605825644850,617,HTTP Request,200,,Thread Group 1-10,text,true,,221279,1140,20,20,http://api.albert.health/appointment/getByDoctor/aNpx0AgMlmgoYz5SWJBrSmIenOA3,347,0,0
1605825645357,116,HTTP Request,400,,Thread Group 1-2,text,false,,750,1189,21,21,http://api.albert.health/userSettings/save,116,0,0
1605825645366,113,HTTP Request,400,,Thread Group 1-5,text,false,,750,1189,21,21,http://api.albert.health/userSettings/save,113,0,0
1605825645109,405,HTTP Request,200,,Thread Group 1-4,text,true,,479475,1139,21,21,http://api.albert.health/doctorAvailability/get/aNpx0AgMlmgoYz5SWJBrSmIenOA3,147,0,0
1605825645468,85,HTTP Request,200,,Thread Group 1-10,text,true,,1663,1201,21,21,http://api.albert.health/profile/loadConnectedProfiles,85,0,0
1605825645463,92,HTTP Request,200,,Thread Group 1-6,text,true,,1663,1201,21,21,http://api.albert.health/profile/loadConnectedProfiles,92,0,0
1605825644876,698,HTTP Request,200,,Thread Group 1-13,text,true,,479285,1139,21,21,http://api.albert.health/doctorAvailability/get/aNpx0AgMlmgoYz5SWJBrSmIenOA3,167,0,0
1605825644978,634,HTTP Request,200,,Thread Group 1-8,text,true,,479348,1139,21,21,http://api.albert.health/doctorAvailability/get/aNpx0AgMlmgoYz5SWJBrSmIenOA3,238,0,0
1605825645554,85,HTTP Request,400,,Thread Group 1-10,text,false,,750,1189,21,21,http://api.albert.health/userSettings/save,85,0,0
1605825645575,92,HTTP Request,200,,Thread Group 1-13,text,true,,25415,1112,21,21,http://api.albert.health/doctorInformation/getAll,79,0,0
1605825645556,138,HTTP Request,400,,Thread Group 1-6,text,false,,750,1189,22,22,http://api.albert.health/userSettings/save,137,0,0
1605825645396,295,HTTP Request,200,,Thread Group 1-1,text,true,,479490,1139,22,22,http://api.albert.health/doctorAvailability/get/aNpx0AgMlmgoYz5SWJBrSmIenOA3,83,0,0
1605825645157,598,HTTP Request,200,,Thread Group 1-11,text,true,,221295,1140,22,22,http://api.albert.health/appointment/getByDoctor/aNpx0AgMlmgoYz5SWJBrSmIenOA3,297,0,0
1605825644472,1381,HTTP Request,200,,Thread Group 1-16,text,true,,479158,1139,22,22,http://api.albert.health/doctorAvailability/get/aNpx0AgMlmgoYz5SWJBrSmIenOA3,175,0,45
1605825645756,115,HTTP Request,200,,Thread Group 1-11,text,true,,1663,1201,22,22,http://api.albert.health/profile/loadConnectedProfiles,115,0,0
1605825645218,674,HTTP Request,200,,Thread Group 1-9,text,true,,479403,1139,23,23,http://api.albert.health/doctorAvailability/get/aNpx0AgMlmgoYz5SWJBrSmIenOA3,166,0,0
1605825645311,624,HTTP Request,200,,Thread Group 1-7,text,true,,479380,1139,23,23,http://api.albert.health/doctorAvailability/get/aNpx0AgMlmgoYz5SWJBrSmIenOA3,185,0,0
1605825645872,115,HTTP Request,400,,Thread Group 1-11,text,false,,750,1189,23,23,http://api.albert.health/userSettings/save,115,0,0
1605825645474,512,HTTP Request,200,,Thread Group 1-2,text,true,,479474,1139,23,23,http://api.albert.health/doctorAvailability/get/aNpx0AgMlmgoYz5SWJBrSmIenOA3,197,0,0
1605825645480,539,HTTP Request,200,,Thread Group 1-5,text,true,,479475,1139,23,23,http://api.albert.health/doctorAvailability/get/aNpx0AgMlmgoYz5SWJBrSmIenOA3,82,0,0
1605825645518,512,HTTP Request,200,,Thread Group 1-4,text,true,,479483,1139,23,23,http://api.albert.health/doctorAvailability/get/aNpx0AgMlmgoYz5SWJBrSmIenOA3,96,0,0
1605825645936,101,HTTP Request,200,,Thread Group 1-7,text,true,,25415,1112,23,23,http://api.albert.health/doctorInformation/getAll,100,0,0
1605825645417,642,HTTP Request,200,,Thread Group 1-3,text,true,,221296,1140,23,23,http://api.albert.health/appointment/getByDoctor/aNpx0AgMlmgoYz5SWJBrSmIenOA3,427,0,0
1605825645280,780,HTTP Request,200,,Thread Group 1-14,text,true,,479222,1139,23,23,http://api.albert.health/doctorAvailability/get/aNpx0AgMlmgoYz5SWJBrSmIenOA3,85,0,0
1605825644670,1431,HTTP Request,200,,Thread Group 1-17,text,true,,479206,1139,24,24,http://api.albert.health/doctorAvailability/get/aNpx0AgMlmgoYz5SWJBrSmIenOA3,165,0,40
1605825645695,411,HTTP Request,200,,Thread Group 1-1,text,true,,479474,1139,24,24,http://api.albert.health/doctorAvailability/get/aNpx0AgMlmgoYz5SWJBrSmIenOA3,137,0,0
1605825645306,864,HTTP Request,200,,Thread Group 1-12,text,true,,221281,1140,24,24,http://api.albert.health/appointment/getByDoctor/aNpx0AgMlmgoYz5SWJBrSmIenOA3,457,0,0
1605825646060,115,HTTP Request,200,,Thread Group 1-14,text,true,,25423,1112,24,24,http://api.albert.health/doctorInformation/getAll,113,0,0
1605825646031,147,HTTP Request,200,,Thread Group 1-4,text,true,,25415,1112,24,24,http://api.albert.health/doctorInformation/getAll,145,0,0
1605825646060,124,HTTP Request,200,,Thread Group 1-3,text,true,,1663,1201,24,24,http://api.albert.health/profile/loadConnectedProfiles,124,0,0
1605825645694,496,HTTP Request,200,,Thread Group 1-6,text,true,,479482,1139,24,24,http://api.albert.health/doctorAvailability/get/aNpx0AgMlmgoYz5SWJBrSmIenOA3,135,0,0
1605825646106,88,HTTP Request,200,,Thread Group 1-1,text,true,,25423,1112,24,24,http://api.albert.health/doctorInformation/getAll,83,0,0
1605825645668,598,HTTP Request,200,,Thread Group 1-13,text,true,,221272,1140,24,24,http://api.albert.health/appointment/getByDoctor/aNpx0AgMlmgoYz5SWJBrSmIenOA3,247,0,0
1605825645615,706,HTTP Request,200,,Thread Group 1-8,text,true,,479443,1139,25,25,http://api.albert.health/doctorAvailability/get/aNpx0AgMlmgoYz5SWJBrSmIenOA3,143,0,0
1605825646185,164,HTTP Request,400,,Thread Group 1-3,text,false,,750,1189,25,25,http://api.albert.health/userSettings/save,164,0,0
1605825645989,377,HTTP Request,200,,Thread Group 1-2,text,true,,479497,1139,25,25,http://api.albert.health/doctorAvailability/get/aNpx0AgMlmgoYz5SWJBrSmIenOA3,126,0,0
1605825646171,202,HTTP Request,200,,Thread Group 1-12,text,true,,1663,1201,25,25,http://api.albert.health/profile/loadConnectedProfiles,202,0,0
1605825645444,971,HTTP Request,200,,Thread Group 1-15,text,true,,479230,1139,25,25,http://api.albert.health/doctorAvailability/get/aNpx0AgMlmgoYz5SWJBrSmIenOA3,65,0,0
1605825644872,1587,HTTP Request,200,,Thread Group 1-18,text,true,,479207,1139,25,25,http://api.albert.health/doctorAvailability/get/aNpx0AgMlmgoYz5SWJBrSmIenOA3,126,0,44
1605825646267,202,HTTP Request,200,,Thread Group 1-13,text,true,,1663,1201,26,26,http://api.albert.health/profile/loadConnectedProfiles,202,0,0
1605825646321,165,HTTP Request,200,,Thread Group 1-8,text,true,,25415,1112,26,26,http://api.albert.health/doctorInformation/getAll,161,0,0
1605825646366,123,HTTP Request,200,,Thread Group 1-2,text,true,,25430,1112,26,26,http://api.albert.health/doctorInformation/getAll,120,0,0
1605825645639,851,HTTP Request,200,,Thread Group 1-10,text,true,,479348,1139,26,26,http://api.albert.health/doctorAvailability/get/aNpx0AgMlmgoYz5SWJBrSmIenOA3,138,0,0
1605825646416,76,HTTP Request,200,,Thread Group 1-15,text,true,,25422,1112,26,26,http://api.albert.health/doctorInformation/getAll,74,0,0
1605825646374,151,HTTP Request,400,,Thread Group 1-12,text,false,,750,1189,26,26,http://api.albert.health/userSettings/save,151,0,0
1605825646022,520,HTTP Request,200,,Thread Group 1-5,text,true,,479498,1139,26,26,http://api.albert.health/doctorAvailability/get/aNpx0AgMlmgoYz5SWJBrSmIenOA3,106,0,0
1605825645895,682,HTTP Request,200,,Thread Group 1-9,text,true,,479364,1139,26,26,http://api.albert.health/doctorAvailability/get/aNpx0AgMlmgoYz5SWJBrSmIenOA3,154,0,0
1605825646470,115,HTTP Request,400,,Thread Group 1-13,text,false,,750,1189,26,26,http://api.albert.health/userSettings/save,115,0,0
1605825646038,603,HTTP Request,200,,Thread Group 1-7,text,true,,221296,1140,26,26,http://api.albert.health/appointment/getByDoctor/aNpx0AgMlmgoYz5SWJBrSmIenOA3,345,0,0
1605825646543,100,HTTP Request,200,,Thread Group 1-5,text,true,,25423,1112,26,26,http://api.albert.health/doctorInformation/getAll,85,0,0
1605825646193,453,HTTP Request,200,,Thread Group 1-6,text,true,,479498,1139,26,26,http://api.albert.health/doctorAvailability/get/aNpx0AgMlmgoYz5SWJBrSmIenOA3,180,0,0
